metadata: measurement UID,metadata: file URL,metadata: collection,metadata: ms ID,metadata: shelfmark,metadata: ms type,metadata: part name,metadata: part ID,extent: extent,extent: n folios,extent: n endleaves,extent: n later endleaves,rolls: height,rolls: height max,rolls: height min,rolls: width,rolls: width max,rolls: width min,rolls: unit,rolls: converted,fragments: height,fragments: height max,fragments: height min,fragments: width,fragments: width max,fragments: width min,fragments: unit,leaves: height,leaves: height max,leaves: height min,leaves: width,leaves: width max,leaves: width min,leaves: depth,leaves: depth max,leaves: depth min,leaves: unit,columns: n,columns: n max,columns: n min,columns: height,columns: height max,columns: height min,columns: width,columns: width max,columns: width min,columns: unit,intercolumn: width,intercolumn: width max,intercolumn: width min,intercolumn: unit,written area: n,written area: n max,written area: n min,written area: height,written area: height max,written area: height min,written area: width,written area: width max,written area: width min,written area: unit,ruling: n,ruling: n max,ruling: n min,ruling: height,ruling: height max,ruling: height min,ruling: width,ruling: width max,ruling: width min,ruling: unit,ruling: medium,ruling: top line
MS_Hatton_100_measure_1,manuscript_6030,Hatton,MS_Hatton_100,MS. Hatton 100,manuscript,,MS_Hatton_100,iii + 108 leaves,108.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Hatton_101_measure_1,manuscript_6031,Hatton,MS_Hatton_101,MS. Hatton 101,manuscript,,MS_Hatton_101,"xiv + 813 pages, in double columns",813.0,,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Hatton_102_measure_1,manuscript_6032,Hatton,MS_Hatton_102,MS. Hatton 102,manuscript,,MS_Hatton_102,264 leaves,264.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Hatton_106_measure_1,manuscript_6034,Hatton,MS_Hatton_106,MS. Hatton 106,manuscript-composite,"MS. Hatton 106, fol. i (lifted pastedown)",MS_Hatton_106,252 leaves Leaves were trimmed occasionally causing the loss of decoration.,252.0,,,,,,,,,,,,,,,,,,162.0,162.0,162.0,110.0,110.0,110.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,19.0,19.0,19.0,c. 105,c. 105,c. 105,62.0,62.0,62.0,mm,,,,,,,,,,,ink,
MS_Hatton_108_measure_1,manuscript_6036,Hatton,MS_Hatton_108,MS. Hatton 108,manuscript,,MS_Hatton_108,"iii + 20 leaves of which i-1, 10-20 are blank paper: 8 medieval leaves",28.0,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Hatton_109_measure_1,manuscript_6037,Hatton,MS_Hatton_109,MS. Hatton 109,manuscript,,MS_Hatton_109,"111 leaves, in double columns",111.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Hatton_111_measure_1,manuscript_6039,Hatton,MS_Hatton_111,MS. Hatton 111,manuscript,,MS_Hatton_111,"300 leaves, c.",300.0,,,,,,,,,,,,,,,,,,122.0,122.0,122.0,90.0,90.0,90.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,23 28,28.0,23.0,,,,,,,,,,,81–89,89.0,81.0,58–65,65.0,58.0,mm,,
MS_Hatton_115_measure_1,manuscript_6041,Hatton,MS_Hatton_115,MS. Hatton 115,manuscript,,MS_Hatton_115,v + 156 + iii leaves Fol. 139a: 195 75 Fol. 65: 242 155 (written space 190 100 ).Fols. 140-7: 247 155 (written space 187 100 ).Fols. 148-151: 247 155 (written space 192 105 ). Fols. 152-5: 218 155 (written space 170 115 ).,156.0,,8.0,,,,,,,,,,,,,,,,247 195 242 247 247 218,247 195 242 247 247 218,247 195 242 247 247 218,155 75 155 155 155 155,155 75 155 155 155 155,155 75 155 155 155 155,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,23.0,23.0,23.0,195 190 187 192 170,195 190 187 192 170,195 190 187 192 170,98 100 100 105 115,98 100 100 105 115,98 100 100 105 115,mm,,,,,,,,,,,,
MS_Hatton_116_measure_1,manuscript_6042,Hatton,MS_Hatton_116,MS. Hatton 116,manuscript,,MS_Hatton_116,iii + 201 + v leaves,201.0,,8.0,,,,,,,,,,,,,,,,260.0,260.0,260.0,180.0,180.0,180.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,20.0,20.0,20.0,ca. 195–203,203.0,195.0,135.0,135.0,135.0,mm,,,,,,,,,,,hardpoint,
MS_Hatton_donat_1_measure_1,manuscript_6114,Hatton,MS_Hatton_donat_1,MS. Hatton donat. 1,manuscript,,MS_Hatton_donat_1,ii (modern paper) + 257 + ii (modern paper) leaves,257.0,,4.0,,,,,,,,,,,,,,,,260.0,260.0,260.0,190.0,190.0,190.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,43.0,43.0,43.0,,,,,,,,,,,185.0,185.0,185.0,110.0,110.0,110.0,mm,,
MS_Hatton_donat_3_measure_1,manuscript_6115,Hatton,MS_Hatton_donat_3,MS. Hatton donat. 3,manuscript,,MS_Hatton_donat_3,xi + 112 leaves,112.0,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MSS_Hatton_113–14_measure_1,manuscript_6027,Hatton,MSS_Hatton_113–14,MSS. Hatton 113-14,part,MS. Hatton 113,MS_Hatton_113,1 + 154 + ii + 1. Fols i and 147 are medieval parchment flyleaves; fols 145–46 are inserted paper leaves,154.0,2.0,2.0,,,,,,,,,,,,,,,,255.0,255.0,255.0,158.0,158.0,158.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,200.0,200.0,200.0,95.0,95.0,95.0,mm,23.0,23.0,23.0,,,,,,,,,
MSS_Hatton_113–14_measure_2,manuscript_6027,Hatton,MSS_Hatton_113–14,MSS. Hatton 113-14,part,MS. Hatton 114,MS_Hatton_114,,,,,,,,,,,,,,,,,,,,267.0,267.0,267.0,160.0,160.0,160.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,200.0,200.0,200.0,94.0,94.0,94.0,mm,23.0,23.0,23.0,,,,,,,,,
Hertford_College_MS_1_measure_1,manuscript_15980,Hertford_College_MSS.,Hertford_College_MS_1,Hertford College MS. 1,manuscript,,Hertford_College_MS_1,,,,,,,,,,,,,,,,,,,,168.0,168.0,168.0,120.0,120.0,120.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,49.0,49.0,49.0,,,,,,,,,,,,,,,,,,,
Hertford_College_MS_2_measure_1,manuscript_15981,Hertford_College_MSS.,Hertford_College_MS_2,Hertford College MS. 2,manuscript,,Hertford_College_MS_2,i + 66,66.0,,1.0,,,,,,,,,,,,,,,,242.0,242.0,242.0,170.0,170.0,170.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,27.0,27.0,27.0,,,,,,,,,,,,,,,,,,,
Hertford_College_MS_3_measure_1,manuscript_15982,Hertford_College_MSS.,Hertford_College_MS_3,Hertford College MS. 3,manuscript,,Hertford_College_MS_3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hertford_College_MS_4_measure_1,manuscript_15983,Hertford_College_MSS.,Hertford_College_MS_4,Hertford College MS. 4,manuscript,,Hertford_College_MS_4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hertford_College_MS_5_measure_1,manuscript_15984,Hertford_College_MSS.,Hertford_College_MS_5,Hertford College MS. 5,manuscript,,Hertford_College_MS_5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_1_measure_1,manuscript_6116,Holkham_gr,MS_Holkham_Gr_1,MS. Holkham Gr. 1,manuscript,,MS_Holkham_Gr_1,,,,,,,,,,,,,,,,,,,,173.0,173.0,173.0,130.0,130.0,130.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,19.0,19.0,19.0,,,,,,,,,
MS_Holkham_Gr_2_measure_1,manuscript_6141,Holkham_gr,MS_Holkham_Gr_2,MS. Holkham Gr. 2,manuscript,,MS_Holkham_Gr_2,,,,,,,,,,,,,,,,,,,,183.0,183.0,183.0,133.0,133.0,133.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,22.0,,,,,,,,,
MS_Holkham_Gr_3_measure_1,manuscript_6152,Holkham_gr,MS_Holkham_Gr_3,MS. Holkham Gr. 3,manuscript,,MS_Holkham_Gr_3,"ii + 276 paper leaves + 3 paper end leaves (numbered as 274, 275, 276)",276.0,3.0,2.0,,,,,,,,,,,,,,,,135.0,135.0,135.0,95.0,95.0,95.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,15.0,15.0,15.0,,,,,,,,,
MS_Holkham_Gr_4_measure_1,manuscript_6163,Holkham_gr,MS_Holkham_Gr_4,MS. Holkham Gr. 4,manuscript,,MS_Holkham_Gr_4,,,,,,,,,,,,,,,,,,,,198.0,198.0,198.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,28.0,,,,,,,,,
MS_Holkham_Gr_5_measure_1,manuscript_6174,Holkham_gr,MS_Holkham_Gr_5,MS. Holkham Gr. 5,manuscript,,MS_Holkham_Gr_5,,,,,,,,,,,,,,,,,,,,145.0,145.0,145.0,105.0,105.0,105.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_6_measure_1,manuscript_6185,Holkham_gr,MS_Holkham_Gr_6,MS. Holkham Gr. 6,manuscript,,MS_Holkham_Gr_6,"Foliation: iv+ 173 leaves, parchment apart from paper at fols 122–127, taken from another MS. This MS consisted of an 11th-cent. core with late 13th-century parchment restorations made when it was presented to the cathedral at Mistra, and many subsequent annotations. The paper quire represents a later phase of updating.",173.0,,4.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,160.0,160.0,160.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,12.0,12.0,12.0,,,,,,,,,
MS_Holkham_Gr_7_measure_1,manuscript_6196,Holkham_gr,MS_Holkham_Gr_7,MS. Holkham Gr. 7,manuscript,,MS_Holkham_Gr_7,,,,,,,,,,,,,,,,,,,,195.0,195.0,195.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,22.0,22.0,22.0,,,,,,,,,
MS_Holkham_Gr_8_measure_1,manuscript_6207,Holkham_gr,MS_Holkham_Gr_8,MS. Holkham Gr. 8,manuscript,,MS_Holkham_Gr_8,ii + 261 + ii (foliated as 262–263).,261.0,,4.0,,,,,,,,,,,,,,,,205.0,205.0,205.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,18.0,18.0,18.0,,,,,,,,,
MS_Holkham_Gr_9_measure_1,manuscript_6218,Holkham_gr,MS_Holkham_Gr_9,MS. Holkham Gr. 9,manuscript,,MS_Holkham_Gr_9,"ii + 281 leaves, really 297, since 133 has 7 and 118 has 11.",281.0,,2.0,,,,,,,,,,,,,,,,210.0,210.0,210.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_10_measure_1,manuscript_6117,Holkham_gr,MS_Holkham_Gr_10,MS. Holkham Gr. 10,manuscript,,MS_Holkham_Gr_10,iv + 107 leaves,107.0,,4.0,,,,,,,,,,,,,,,,210.0,210.0,210.0,125.0,125.0,125.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20 32,32.0,20.0,,,,,,,,,
MS_Holkham_Gr_12_measure_1,manuscript_6133,Holkham_gr,MS_Holkham_Gr_12,MS. Holkham Gr. 12,manuscript,,MS_Holkham_Gr_12,ii + 111 leaves,111.0,,2.0,,,,,,,,,,,,,,,,205.0,205.0,205.0,135.0,135.0,135.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,23.0,23.0,23.0,,,,,,,,,
MS_Holkham_Gr_13_measure_1,manuscript_6134,Holkham_gr,MS_Holkham_Gr_13,MS. Holkham Gr. 13,manuscript,,MS_Holkham_Gr_13,fols ii + 238 leaves,238.0,,2.0,,,,,,,,,,,,,,,,257.0,257.0,257.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,29.0,,,,,,,,,
MS_Holkham_Gr_14_measure_1,manuscript_6135,Holkham_gr,MS_Holkham_Gr_14,MS. Holkham Gr. 14,manuscript,,MS_Holkham_Gr_14,ii + 185 leaves,185.0,,2.0,,,,,,,,,,,,,,,,203.0,203.0,203.0,155.0,155.0,155.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_15_measure_1,manuscript_6136,Holkham_gr,MS_Holkham_Gr_15,MS. Holkham Gr. 15,manuscript,,MS_Holkham_Gr_15,ii + 204,204.0,,2.0,,,,,,,,,,,,,,,,350.0,350.0,350.0,250.0,250.0,250.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,33.0,33.0,33.0,,,,,,,,,
MS_Holkham_Gr_16_measure_1,manuscript_6137,Holkham_gr,MS_Holkham_Gr_16,MS. Holkham Gr. 16,manuscript,,MS_Holkham_Gr_16,iii + 406 (fols 187 and 193 are omitted).,406.0,,3.0,,,,,,,,,,,,,,,,300.0,300.0,300.0,200.0,200.0,200.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,32.0,32.0,32.0,,,,,,,,,
MS_Holkham_Gr_17_measure_1,manuscript_6138,Holkham_gr,MS_Holkham_Gr_17,MS. Holkham Gr. 17,manuscript,,MS_Holkham_Gr_17,ii + 289.,289.0,,2.0,,,,,,,,,,,,,,,,330.0,330.0,330.0,240.0,240.0,240.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,28.0,,,,,,,,,
MS_Holkham_Gr_18_measure_1,manuscript_6139,Holkham_gr,MS_Holkham_Gr_18,MS. Holkham Gr. 18,manuscript,,MS_Holkham_Gr_18,ii + 326.,326.0,,2.0,,,,,,,,,,,,,,,,350.0,350.0,350.0,245.0,245.0,245.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,,,,,,,,,
MS_Holkham_Gr_19_measure_1,manuscript_6140,Holkham_gr,MS_Holkham_Gr_19,MS. Holkham Gr. 19,manuscript,,MS_Holkham_Gr_19,iii+ 204,204.0,,3.0,,,,,,,,,,,,,,,,345.0,345.0,345.0,265.0,265.0,265.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,30.0,30.0,30.0,,,,,,,,,
MS_Holkham_Gr_20_measure_1,manuscript_6142,Holkham_gr,MS_Holkham_Gr_20,MS. Holkham Gr. 20,manuscript,,MS_Holkham_Gr_20,,,,,,,,,,,,,,,,,,,,215.0,215.0,215.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_21_measure_1,manuscript_6143,Holkham_gr,MS_Holkham_Gr_21,MS. Holkham Gr. 21,manuscript,,MS_Holkham_Gr_21,ii + 311 leaves,311.0,,2.0,,,,,,,,,,,,,,,,275.0,275.0,275.0,200.0,200.0,200.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,28.0,,,,,,,,,
MS_Holkham_Gr_22_measure_1,manuscript_6144,Holkham_gr,MS_Holkham_Gr_22,MS. Holkham Gr. 22,manuscript,,MS_Holkham_Gr_22,ii + 473 leaves,473.0,,2.0,,,,,,,,,,,,,,,,215.0,215.0,215.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_23_measure_1,manuscript_6145,Holkham_gr,MS_Holkham_Gr_23,MS. Holkham Gr. 23,manuscript,,MS_Holkham_Gr_23,"vii + 394 leaves (134 omitted and 254 doubled as 254a, 254b)",394.0,,7.0,,,,,,,,,,,,,,,,213.0,213.0,213.0,155.0,155.0,155.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_26_measure_1,manuscript_6148,Holkham_gr,MS_Holkham_Gr_26,MS. Holkham Gr. 26,manuscript,,MS_Holkham_Gr_26,ii + 242 leaves,242.0,,2.0,,,,,,,,,,,,,,,,218.0,218.0,218.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_27_measure_1,manuscript_6149,Holkham_gr,MS_Holkham_Gr_27,MS. Holkham Gr. 27,manuscript,,MS_Holkham_Gr_27,ii + 350 leaves,350.0,,2.0,,,,,,,,,,,,,,,,195.0,195.0,195.0,130.0,130.0,130.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_28_measure_1,manuscript_6150,Holkham_gr,MS_Holkham_Gr_28,MS. Holkham Gr. 28,manuscript,,MS_Holkham_Gr_28,"ii + 310 parchment leaves, + ii (numbered as 311–312)",310.0,,4.0,,,,,,,,,,,,,,,,277.0,277.0,277.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_29_measure_1,manuscript_6151,Holkham_gr,MS_Holkham_Gr_29,MS. Holkham Gr. 29,manuscript,,MS_Holkham_Gr_29,"iii + 145 leaves, actually iii + 144 leaves, as fol. 139 has been omitted.",144.0,,3.0,,,,,,,,,,,,,,,,133.0,133.0,133.0,115.0,115.0,115.0,,,,mm,,,,,,,,,,,,,,,,,,98–102,102.0,98.0,80.0,80.0,80.0,mm,19.0,19.0,19.0,,,,,,,,,
MS_Holkham_Gr_30_measure_1,manuscript_6153,Holkham_gr,MS_Holkham_Gr_30,MS. Holkham Gr. 30,manuscript,,MS_Holkham_Gr_30,ii + 325 leaves,325.0,,2.0,,,,,,,,,,,,,,,,205.0,205.0,205.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_32_measure_1,manuscript_6155,Holkham_gr,MS_Holkham_Gr_32,MS. Holkham Gr. 32,manuscript,,MS_Holkham_Gr_32,ii + 441 leaves,441.0,,2.0,,,,,,,,,,,,,,,,220.0,220.0,220.0,148.0,148.0,148.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_34_measure_1,manuscript_6157,Holkham_gr,MS_Holkham_Gr_34,MS. Holkham Gr. 34,manuscript,,MS_Holkham_Gr_34,ii + 140 leaves,140.0,,2.0,,,,,,,,,,,,,,,,320.0,320.0,320.0,210.0,210.0,210.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_35_measure_1,manuscript_6158,Holkham_gr,MS_Holkham_Gr_35,MS. Holkham Gr. 35,manuscript,,MS_Holkham_Gr_35,ii + 170 leaves (really ii + 168 leaves as 20 and 21 have been omitted).,168.0,,2.0,,,,,,,,,,,,,,,,187.0,187.0,187.0,130.0,130.0,130.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_36_measure_1,manuscript_6159,Holkham_gr,MS_Holkham_Gr_36,MS. Holkham Gr. 36,manuscript,,MS_Holkham_Gr_36,ii + 73 + ii,73.0,,4.0,,,,,,,,,,,,,,,,373.0,373.0,373.0,260.0,260.0,260.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,36.0,36.0,36.0,,,,,,,,,
MS_Holkham_Gr_37_measure_1,manuscript_6160,Holkham_gr,MS_Holkham_Gr_37,MS. Holkham Gr. 37,manuscript,,MS_Holkham_Gr_37,iv + 429 leaves,429.0,,4.0,,,,,,,,,,,,,,,,200.0,200.0,200.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_38_measure_1,manuscript_6161,Holkham_gr,MS_Holkham_Gr_38,MS. Holkham Gr. 38,manuscript,,MS_Holkham_Gr_38,ii + 230 leaves,230.0,,2.0,,,,,,,,,,,,,,,,380.0,380.0,380.0,260.0,260.0,260.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,35 39,39.0,35.0,,,,,,,,,
MS_Holkham_Gr_39_measure_1,manuscript_6162,Holkham_gr,MS_Holkham_Gr_39,MS. Holkham Gr. 39,manuscript,,MS_Holkham_Gr_39,ii + 222 leaves,222.0,,2.0,,,,,,,,,,,,,,,,330.0,330.0,330.0,240.0,240.0,240.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,30 31,31.0,30.0,,,,,,,,,
MS_Holkham_Gr_40_measure_1,manuscript_6164,Holkham_gr,MS_Holkham_Gr_40,MS. Holkham Gr. 40,manuscript,,MS_Holkham_Gr_40,ii + 306 leaves,306.0,,2.0,,,,,,,,,,,,,,,,285.0,285.0,285.0,220.0,220.0,220.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,28.0,28.0,28.0,,,,,,,,,
MS_Holkham_Gr_41_measure_1,manuscript_6165,Holkham_gr,MS_Holkham_Gr_41,MS. Holkham Gr. 41,manuscript,,MS_Holkham_Gr_41,ii + 374 leaves,374.0,,2.0,,,,,,,,,,,,,,,,302.0,302.0,302.0,215.0,215.0,215.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,24 25,25.0,24.0,,,,,,,,,
MS_Holkham_Gr_42_measure_1,manuscript_6166,Holkham_gr,MS_Holkham_Gr_42,MS. Holkham Gr. 42,manuscript,,MS_Holkham_Gr_42,"iii + 353 leaves; fol. 168 is omitted, fol. 113 is fivefold (as additional leaves, fols 113d-e are blank) and fol. 261 is doubled.",353.0,,3.0,,,,,,,,,,,,,,,,188.0,188.0,188.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_43_measure_1,manuscript_6167,Holkham_gr,MS_Holkham_Gr_43,MS. Holkham Gr. 43,manuscript,,MS_Holkham_Gr_43,ii + 469 leaves. Blank fols: 6v; 293v.,469.0,,2.0,,,,,,,,,,,,,,,,212.0,212.0,212.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_45_measure_1,manuscript_6169,Holkham_gr,MS_Holkham_Gr_45,MS. Holkham Gr. 45,manuscript,,MS_Holkham_Gr_45,iii + 229 leaves + II (= fols. 229–230) (fol. 45 has been omitted),229.0,,3.0,,,,,,,,,,,,,,,,275.0,275.0,275.0,195.0,195.0,195.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MS_Holkham_Gr_46_measure_1,manuscript_6170,Holkham_gr,MS_Holkham_Gr_46,MS. Holkham Gr. 46,manuscript,,MS_Holkham_Gr_46,iii + 412 leaves + ii (numbered as 413 and 414 ult),412.0,,3.0,,,,,,,,,,,,,,,,205.0,205.0,205.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_47_measure_1,manuscript_6171,Holkham_gr,MS_Holkham_Gr_47,MS. Holkham Gr. 47,manuscript,,MS_Holkham_Gr_47,ii + 196 leaves,196.0,,2.0,,,,,,,,,,,,,,,,207.0,207.0,207.0,160.0,160.0,160.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,30 32,32.0,30.0,,,,,,,,,
MS_Holkham_Gr_48_measure_1,manuscript_6172,Holkham_gr,MS_Holkham_Gr_48,MS. Holkham Gr. 48,manuscript,,MS_Holkham_Gr_48,"iii (numbered as i-ii, the first as a flyleaf has no number) + 316 leaves, really 317 leaves as 306 is doubled + iii (as 315, 316 (ultl.), the last as an endleaf bears no number).",317.0,,6.0,,,,,,,,,,,,,,,,210.0,210.0,210.0,150.0,150.0,150.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,18 36,36.0,18.0,,,,,,,,,
MS_Holkham_Gr_49_measure_1,manuscript_6173,Holkham_gr,MS_Holkham_Gr_49,MS. Holkham Gr. 49,manuscript,,MS_Holkham_Gr_49,"ii + 185 + ii at the end (numbered as fols 186–187). (Parts of) certain folios retain space for later additions, which were never filled: fols 1r, 2r-2v, 8v, 9r-9v, 27v-28r, 28v-29r, 137r.",185.0,,4.0,,,,,,,,,,,,,,,,184.0,184.0,184.0,140.0,140.0,140.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_50_measure_1,manuscript_6175,Holkham_gr,MS_Holkham_Gr_50,MS. Holkham Gr. 50,manuscript,,MS_Holkham_Gr_50,"ii + 161 + ii at the end numbered as 162–163. (Parts of) certain folios retain space for later additions, which were never filled: fols 1r, 36v, 82v.",161.0,,4.0,,,,,,,,,,,,,,,,191.0,191.0,191.0,135.0,135.0,135.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_51_measure_1,manuscript_6176,Holkham_gr,MS_Holkham_Gr_51,MS. Holkham Gr. 51,manuscript,,MS_Holkham_Gr_51,"ii + 144 + ii at the end (numbered as 145–146). (Parts of) certain folios retain space for later additions, which were never filled: fols 14v, 22v, 74r, 91v, 110v, 138v.",144.0,,4.0,,,,,,,,,,,,,,,,201.0,201.0,201.0,145.0,145.0,145.0,,,,mm,,,,,,,,,,,,,,,,,,,,,,,,,20.0,20.0,20.0,,,,,,,,,
MS_Holkham_Gr_52_measure_1,manuscript_6177,Holkham_gr,MS_Holkham_Gr_52,MS. Holkham Gr. 52,manuscript,,MS_Holkham_Gr_52,"ii + 158 + ii numbered as fols 159–160. Fols 26r-26v have been bound upside down; their order should be reversed; fols 26v-26r. Watermark (fols 151–158) similar to Harlfinger and Harlfinger: Lettre 14, d. 1429 and Lettre 12, d. 1461. Fols. 2, 3, 57–70. Fols. i-ii, 159–160.",158.0,,4.0,,,,,,,,,,,,,,,,256.0,256.0,256.0,180.0,180.0,180.0,,,,mm,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,26 32,32.0,26.0,,,,,,,,,
MS_Holkham_Gr_52_measure_2,manuscript_6177,Holkham_gr,MS_Holkham_Gr_52,MS. Holkham Gr. 52,manuscript,,MS_Holkham_Gr_52,"ii + 158 + ii numbered as fols 159–160. Fols 26r-26v have been bound upside down; their order should be reversed; fols 26v-26r. Watermark (fols 151–158) similar to Harlfinger and Harlfinger: Lettre 14, d. 1429 and Lettre 12, d. 1461. Fols. 2, 3, 57–70. Fols. i-ii, 159–160.",158.0,,4.0,,,,,,,,,,,,,,,,256.0,256.0,256.0,180.0,180.0,180.0,,,,mm,2.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,26 30,30.0,26.0,,,,,,,,,
